Unnamed: 0,id,year,zip_code,city,state,climate,building_class,facility_type,floor_area,year_built,number_of_people,occupant_density,operating_hours,lighting,air_flow_control,heating,heating_fuel,cooling,wall_type,wall_insulation_r_value,roof_ceiling,window_glass_layers,window_glass_type,energy_star_label,energy_star_rating,leed_score,electric_eui,fuel_eui,site_eui,source_eui,ghg_emissions_int,data_source
13983,1008210038,2012,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,81980.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,0,Unknown,40.8871473469,29.57947065345,68.4052685807,156.2161135598,5.8452868726,New York City Benchmarking and Audit Ordinances
13984,1008210038,2013,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,81980.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,41.5986189147,42.820145652,84.4187645667,173.9095062963,6.9749086822,New York City Benchmarking and Audit Ordinances
13985,1008210038,2014,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,81980.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,39.5991529608,42.3588561828,81.9580091436,167.1653900932,6.6767589212,New York City Benchmarking and Audit Ordinances
13986,1008210038,2015,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,81980.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,38.3055195812,40.8687830107,79.1743025919,161.5972512993,6.3744993894,New York City Benchmarking and Audit Ordinances
13987,1008210038,2016,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,81980.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,36.8322709324,46.8102292542,83.6425001866,162.9680568303,6.6234819065,New York City Benchmarking and Audit Ordinances
13988,1008210038,2018,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,81980.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,16,Unknown,33.3022029763,60.6556977312,93.9579007075,165.863814162,7.1949740666,New York City Benchmarking and Audit Ordinances
13989,1008210038,2020,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,81980.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,31,Unknown,25.9657407111,59.65145304,85.6171937511,141.7922337622,6.5479187393,New York City Benchmarking and Audit Ordinances
13990,1008210041,2010,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,207697.0,1886,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,52,Unknown,59.4380864632,24.6781871828,84.116273646,211.6522713482,6.7381158173,New York City Benchmarking and Audit Ordinances
13991,1008210041,2011,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,207697.0,1886,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,45,Unknown,64.5911615864,21.8167373725,86.4078989589,224.9147276607,7.2843501598,New York City Benchmarking and Audit Ordinances
13992,1008210041,2012,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,207697.0,1886,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,39,Unknown,60.8661067045,13.041655533,73.9077622375,204.3349763377,6.5932893197,New York City Benchmarking and Audit Ordinances
13993,1008210041,2013,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,207697.0,1886,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,41,Unknown,58.1498524293,16.0783294896,74.2281819189,198.8713889079,6.4470511299,New York City Benchmarking and Audit Ordinances
13994,1008210041,2015,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,207697.0,1886,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,84,Unknown,53.9931986431,21.6324245477,75.6256231908,191.3877336858,6.2843510937,New York City Benchmarking and Audit Ordinances
13995,1008210041,2016,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,207697.0,1886,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,81,Unknown,60.0692364611,15.635758743,75.7049952041,204.409910157,6.2469794024,New York City Benchmarking and Audit Ordinances
13996,1008210041,2017,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,207697.0,1886,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,85,Unknown,55.7803897709,11.4033729205,67.1837626914,186.6685196023,5.4240255069,New York City Benchmarking and Audit Ordinances
13997,1008210041,2018,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,207697.0,1886,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,46.505708672699996,29.57947065345,37.4225303879,179.6150142753,2.8668457832,New York City Benchmarking and Audit Ordinances
13998,1008210041,2019,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,207697.0,1886,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,24.3881534937,22.9279138066,47.3160673003,99.7364615027,3.6392002165,New York City Benchmarking and Audit Ordinances
13999,1008210041,2020,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,207697.0,1886,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,12.2889064753,14.8814415735,27.1703480488,53.6180236103,2.0805530220,New York City Benchmarking and Audit Ordinances
14003,1008210055,2010,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,105490.0,1906,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,78,Unknown,38.245189005,34.1798688661,72.4250578711,154.6121697882,5.7455951751,New York City Benchmarking and Audit Ordinances
14004,1008210055,2011,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,105490.0,1906,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,77,Unknown,42.8050815376,31.2236368624,74.0287184,165.9882623486,6.0881736123,New York City Benchmarking and Audit Ordinances
14005,1008210055,2012,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,105490.0,1906,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,82,Unknown,40.733812921,28.9240018991,69.6578148201,157.1982987441,5.9126704763,New York City Benchmarking and Audit Ordinances
14006,1008210055,2013,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,105490.0,1906,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,82,Unknown,40.795532226,35.8233349782,76.6188672042,164.3323057275,6.3690037803,New York City Benchmarking and Audit Ordinances
14007,1008210055,2014,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,105490.0,1906,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,78,Unknown,39.9700174528,43.7285762359,83.6985936887,169.6896518187,6.8258813449,New York City Benchmarking and Audit Ordinances
14008,1008210055,2015,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,105490.0,1906,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,83,Unknown,40.0594145754,37.5517876773,77.6112022527,163.7144366577,6.2988612940,New York City Benchmarking and Audit Ordinances
14009,1008210055,2016,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,105490.0,1906,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,82,Unknown,42.9066252492,32.668487625,75.5751128742,167.7252757579,6.0915374501,New York City Benchmarking and Audit Ordinances
14010,1008210055,2017,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,105490.0,1906,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,85,Unknown,39.3401365058,30.1495070623,69.4896435681,153.9804247512,5.4980898100,New York City Benchmarking and Audit Ordinances
14011,1008210055,2018,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,105490.0,1906,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,77,Unknown,39.4576604417,34.654777704,74.1124381458,158.9011754384,5.7430480149,New York City Benchmarking and Audit Ordinances
14017,1008210064,2011,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,53540.0,1906,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,93,Unknown,31.1573965173,33.794866155,64.9522626723,131.9696626472,5.2828503538,New York City Benchmarking and Audit Ordinances
14018,1008210064,2012,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,53540.0,1906,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,93,Unknown,30.4894254895,30.9370102125,61.426435702,126.9855768651,5.1387630258,New York City Benchmarking and Audit Ordinances
14020,1008210064,2017,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,53540.0,1906,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,23.23378991,29.57947065345,54.3785921319,104.413755941,4.2162052670,New York City Benchmarking and Audit Ordinances
14022,1008210064,2019,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,53540.0,1906,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,70,Unknown,28.9400020318,29.57947065345,59.9594003645,122.2059649909,4.5991065976,New York City Benchmarking and Audit Ordinances
14035,1008217506,2012,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,83971.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,73,Unknown,46.8308163279,23.7924489153,70.6232652432,171.2129469602,6.0409136174,New York City Benchmarking and Audit Ordinances
14036,1008217506,2014,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,83971.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,85,Unknown,55.5576427837,24.9731571451,80.5307999288,199.8348199272,6.6934614720,New York City Benchmarking and Audit Ordinances
14037,1008217506,2015,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,83971.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,81,Unknown,56.4592901058,29.57947065345,94.7113164552,216.0418211601,7.6657082786,New York City Benchmarking and Audit Ordinances
14038,1008217506,2016,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,83971.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,86,Unknown,52.647540005,29.6335768016,82.2811168065,195.3500331765,6.6010238468,New York City Benchmarking and Audit Ordinances
14039,1008217506,2017,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,83971.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,81,Unknown,61.0537660278,20.9618393956,82.0156054235,212.9690041255,6.5193455603,New York City Benchmarking and Audit Ordinances
14040,1008217506,2018,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,83971.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,57,Unknown,72.5867348822,23.717960767,96.3046956492,251.9571314608,7.4860874200,New York City Benchmarking and Audit Ordinances
14041,1008217506,2019,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,83971.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,90,Unknown,46.505708672699996,33.2648214777,67.2519608211,140.3747746519,5.1388863002,New York City Benchmarking and Audit Ordinances
14042,1008217506,2020,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,83971.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,95,Unknown,27.4570553827,29.57947065345,36.5449020489,95.4293307033,2.8375396150,New York City Benchmarking and Audit Ordinances
14043,1008220009,2011,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,110512.0,1909,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,88,Unknown,44.3052430503,29.6208180592,73.9260611095,169.1649004313,6.0527164649,New York City Benchmarking and Audit Ordinances
14044,1008220009,2012,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,110512.0,1909,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,91,Unknown,40.3148007015,26.438983357,66.7537840585,153.4415779849,5.6481560822,New York City Benchmarking and Audit Ordinances
14045,1008220009,2013,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,110512.0,1909,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,91,Unknown,40.0634723186,26.4963497871,66.5598221057,152.7062491919,5.5239700761,New York City Benchmarking and Audit Ordinances
14046,1008220009,2014,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,110512.0,1909,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,90,Unknown,38.2398053171,37.3648140858,75.6046194029,157.9879416862,6.0696738201,New York City Benchmarking and Audit Ordinances
14047,1008220009,2015,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,110512.0,1909,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,93,Unknown,35.8693688408,30.4609924641,66.330361305,143.5487010247,5.2882313501,New York City Benchmarking and Audit Ordinances
14048,1008220009,2016,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,110512.0,1909,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,96,Unknown,35.7500939783,29.57947065345,46.7773930454,123.558255612,3.7585240552,New York City Benchmarking and Audit Ordinances
14049,1008220009,2017,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,110512.0,1909,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,94,Unknown,33.5992600072,29.57947065345,60.9693201209,133.3349278546,4.6886251661,New York City Benchmarking and Audit Ordinances
14051,1008220009,2019,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,110512.0,1909,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,79,Unknown,37.8800080783,36.6767586364,74.5567667147,156.3057856733,5.5635664190,New York City Benchmarking and Audit Ordinances
14052,1008220009,2020,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,110512.0,1909,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,91,Unknown,25.5397807849,24.7433030416,50.2830838265,105.3433757325,3.7824770912,New York City Benchmarking and Audit Ordinances
14053,1008220015,2010,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,100800.0,1908,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,87,Unknown,40.1542981602,24.7676699446,64.9219681048,151.1001196881,5.1954304299,New York City Benchmarking and Audit Ordinances
14054,1008220015,2011,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,100800.0,1908,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,85,Unknown,42.3626478534,23.8763012168,66.2389490703,157.1338824089,5.5206405524,New York City Benchmarking and Audit Ordinances
14055,1008220015,2012,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,100800.0,1908,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,92,Unknown,38.5190091351,19.5745835646,58.0935926997,140.7202576998,5.0479322817,New York City Benchmarking and Audit Ordinances
14056,1008220015,2013,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,100800.0,1908,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,88,Unknown,41.8528916585,25.3860247581,67.2389164166,157.058343232,5.7081515821,New York City Benchmarking and Audit Ordinances
14057,1008220015,2014,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,100800.0,1908,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,86,Unknown,41.6617434116,30.7629336106,72.4246770222,161.8887309922,6.0094718903,New York City Benchmarking and Audit Ordinances
14058,1008220015,2015,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,100800.0,1908,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,88,Unknown,39.2829928758,29.1641582142,68.4471510899,152.8046345631,5.6002571080,New York City Benchmarking and Audit Ordinances
14059,1008220015,2016,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,100800.0,1908,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,90,Unknown,40.6410663192,23.9776926121,64.6187589313,151.8306961052,5.2470130890,New York City Benchmarking and Audit Ordinances
14060,1008220015,2017,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,100800.0,1908,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,90,Unknown,38.6399543651,25.0885049603,63.7284593254,146.6691112798,5.0602046282,New York City Benchmarking and Audit Ordinances
